ISWC;workId;title;creators;source;date
T-061.490.280-5;100001124909;KISS ME ONCE;FURLER SIA KATE I, HARAMBASIC NERMIN, SHATKIN JESSE SAMUEL, SVENDSEN RONNY VIDAR, WIK ANNE JUDITH STOKKE;KOMCA;2023.10.18
T-060.877.460-2;100001124910;KISS MYSELF ALL OVER;FURLER SIA KATE I, HARWOOD MICHAEL STEWART, PRIESTMAN HENRY CHRISTIAN DENT;KOMCA;2023.10.18
;100002501237;KISS OF DEATH;FURLER SIA KATE ISOBELLE, GUETTA PIERRE DAVID, ROTTEVEEL NICK, TUINFORT GIORGIO HESDEY, WATTUM VAN MARCUS;KOMCA;2023.10.18
T-061.495.857-4;100001124911;KNOCK YOU OUT;BAUMER PAUL CHRISTAIN, BEITE MAGNUS TORKEHAGEN, ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK, HOOGSTRATEN MAARTEN;KOMCA;2023.10.18
T-061.385.202-0;100001124912;LAYING DOWN;FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H;KOMCA;2023.10.18
T-060.766.776-4;100001124913;LEAVE NOW;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.392.284-1;100000415062;LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE YOURSELF);DI SCALA MIKE, ERIKSEN MIKKEL, FURLER SIA KATE I, HADFIELD MARK PAUL, HERMANSEN TOR, SMITH SHAFFER;KOMCA;2023.10.18
T-916.177.000-9;100001124914;LET YOUR TEARS FALL;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-925.569.981-1;100002460335;LIGHT HEADED;BRAIDE CHRISTOPHER KENNETH, DAENEN BORIS PIETER S, ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, GUETTA PIERRE DAVID, HERMANSEN TOR ERIK;KOMCA;2023.10.18
T-061.510.130-8;100001124915;LIGHTHEADED;FURLER SIA KATE I, KARLSSON CHRISTIAN LARS, KURSTIN GREG, LIDEHALL MAGNUS CARL ERIK, PONTARE VINCENT FRED;KOMCA;2023.10.18
;100001124963;LIKE YOU PIANO;FURLER SIA KATE I, GRANT MICHAEL;KOMCA;2023.10.18
T-926.484.517-2;100002501008;LIMITLESS;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-915.773.881-3;100001124964;LITTLE GIRLS (2014 FILM VERSION);CHARNIN MARTIN, FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREG, STROUSE CHARLES;KOMCA;2023.10.18
T-060.608.287-4;100001124965;LITTLE MAN;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
;100001124966;LIVING OUT LOUD;FURLER SIA KATE I, GEOFFREY EARLY, KURSTIN GREG, PRISCILLA RENEA HAMILTON;KOMCA;2023.10.18
T-060.940.841-4;100001124967;LOSING YOU;FURLER SIA KATE I, JIMMY HARRY;KOMCA;2023.10.18
T-061.557.318-6;100001124968;LOVE IS A LEAP OF FAITH;BAZ LUHRMANN, FURLER SIA KATE I, ISAAC HASONS, RONALD FEEMSTER;KOMCA;2023.10.18
T-909.839.013-7;100001124969;LOVED ME BACK TO LIFE;DENARIUS MOTES, FURLER SIA KATE I, HASHAM HUSSAIN;KOMCA;2023.10.18
T-060.694.527-0;100001124970;LUCKY;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.312.936-7;100001124971;MAD LOVE;FURLER SIA KATE I;KOMCA;2023.10.18
T-923.660.836-9;100002546903;MAGIC;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-916.270.127-1;100001124972;MAGNIFY MY LOVE;FREDERIK BALL, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.197.973-7;100001124973;MAKE IT THROUGH THE NIGHT;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.476.113-5;100001124974;MAKING THE MOST OF THE NIGHT;DIXON SAMUEL RONALD, FURLER SIA KATE I, HAIM ALANA MYCHAL, HAIM DANIELLE SARI, HAIM ESTE ARIELLE, RAMAZANOGLU EMRE;KOMCA;2023.10.18
T-060.607.023-8;100001124975;MAN EMBRACES CHANGE;FURLER SIA KATE I, HEWERDINE MARK NICHOLAS;KOMCA;2023.10.18
T-060.607.025-0;100001124976;MAN ON THE TUBE;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.094.689-8;100001124977;MARCELLE;BINNS HENRY, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.541.842-2;100001124978;MATRIX;FURLER SIA KATE I, SAMUEL DIXON;KOMCA;2023.10.18
T-060.291.226-4;100001124979;MAXIMISE;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-060.766.778-6;100001124980;MISTAKES;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.541.843-3;100001124981;MISTER SISTER;FURLER SIA KATE I, NICK VALENSI, PIERSON KATE;KOMCA;2023.10.18
;100001124982;MOODSWINGS;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-060.735.183-6;100001124983;MOON;DIXON SAMUEL RONALD, FURLER SIA KATE I, JIMMY HOGARTH;KOMCA;2023.10.18
T-061.558.567-5;100001124984;MOONQUAKE LAKE;FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREG;KOMCA;2023.10.18
T-061.793.578-0;100002491089;MOUNTAINS;FURLER SIA KATE I, MCKENZIE TIMOTHY LEE;KOMCA;2023.10.18
;100000818295;MY HEART IS OPEN;FURLER SIA KATE I, LEVIN BENJAMIN, LEVINE ADAM NOAH, LINDAL ANDRE, RODNEY JERKINS;KOMCA;2023.10.18
T-061.160.197-8;100001124985;MY LOVE;FURLER SIA KATE I, OLIVER KRAUS;KOMCA;2023.10.18
T-923.841.349-5;100002489515;MY OLD SANTA CLAUS;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-060.694.538-3;100001124986;NATALE'S SONG;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.418.085-9;100001124987;NEVER AGAIN;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.094.690-1;100001124988;NEVER GONNA LEAVE ME;FURLER SIA KATE I, KURSTIN GREG;KOMCA;2023.10.18
T-060.822.315-9;100001124989;NEWCLOUD;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.822.316-0;100001124990;NEWDISHWATER;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.822.317-1;100001124991;NEWSILENCE;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-928.317.147-1;100002526642;NO NEW FRIENDS;ALLEN HENRY, FURLER SIA KATE I, MECKSEPER PHILIP, PENTZ THOMAS, TIMOTHY LEE MCKENZIE;KOMCA;2023.10.18
T-061.197.974-8;100001124992;NORMAL IS A RUMOUR;FURLER SIA KATE I, HOWARD FELIX STARBUCK, JAMES MCMILLAN;KOMCA;2023.10.18
T-060.673.856-0;100001124993;NOT IMPORTANT;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.724.820-3;100001124994;NUMB;FURLER SIA KATE I, HOWARD FELIX STARBUCK, JAMES MCMILLAN;KOMCA;2023.10.18
T-061.671.982-4;100001355682;OASIS;CORRALIZA IVAN, FURLER SIA KATE I, KEVIN RUDOLF, KYRRE GORVELL-DAHLL;KOMCA;2023.10.18
T-061.839.962-4;100002715349;OBLIVION;FURLER SIA KATE ISOBELLE, LABRINTH;KOMCA;2023.10.18
;100003544700;OH BODY;FURLER SIA KATE, GARCIA AMERICO, PENTZ THOMAS WESLEY, PEREZ GAVILAN JORGE ALBERTO MEDINA, UNKNOWN WRITERS;KOMCA;2023.10.18
T-060.766.779-7;100001124995;OLD NOISES;DEDI MADDEN, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.292.800-6;100001124996;ONE MORE SHOT;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, ROONEY STEVEN DAVID;KOMCA;2023.10.18
;100001124997;ONLY SEE;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.558.566-4;100001124998;OPPORTUNITY;FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREG;KOMCA;2023.10.18
T-915.451.857-7;100001121486;OPULENCE;BERESIN NOAH LEV, CANDY BROOKE, FURLER SIA KATE I, GELLER JESSE ST JOHN, PENTZ THOMAS WESLEY, SAFFORD JORDAN;KOMCA;2023.10.18
T-060.607.024-9;100001124999;OUCH;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.828.122-6;100001125000;PAGEANT OF THE BIZARRE;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-061.542.800-6;100001125001;PAPER TIGER;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-060.284.567-9;100001125002;PART;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, ROONEY STEVEN DAVID;KOMCA;2023.10.18
;100000615046;PASSENGER;FURLER SIA KATE I, PENTZ THOMAS WESLEY, PERRY KATY, SWANSON ANDREW FITZGERALD;KOMCA;2023.10.18
;100001495478;PERFECT;FURLER SIA KATE I, WHITE FRANCIS ANTHONY;KOMCA;2023.10.18
;100000807952;PERFUME;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I., SPEARS BRITNEY;KOMCA;2023.10.18
T-060.291.484-0;100001125003;PERSONAL REVOLUTION;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-060.821.886-5;100001125004;PICTURES;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.317.689-1;100001125005;PIGMENT;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-308.172.201-8;100004232117;PIN DROP;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-060.877.462-4;100001125006;PISS & RUBBER;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
;100002183048;PITCH PERFECT FRANCHISE MEDLEY;BARLETTA GINO, BRUZENAK SCOTT, CAMPBELL MIKE, CARTER ALVIN PLEASANT, DEAN DEANDRIA, DEAN ESTER, FORSEY KEITH, FURLER SIA  KATE I, GUZMAN CHRISTIAN NICOLAS, MASON HARVEY JR, MOORE JASON, NEWBILL BRITTEN, SANDERSON JAMIE, SCHIFFMAN NEMO, SMITH SAMUEL FREDERICK, TUNSTALL-BEHRENS HELOISE  MAUD, VALLEJO LUISA  AMANDA GERSTEIN;KOMCA;2023.10.18
T-060.312.932-3;100001125007;PITY;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
;100001125008;PLASTER;FURLER SIA KATE I, TRACK & FIELD;KOMCA;2023.10.18
T-060.822.318-2;100001125009;PLAYGROUND;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.510.122-8;100001125010;POP ROCK;FURLER SIA KATE I, TAYLOR ROBERT S;KOMCA;2023.10.18
;100000805114;PRETTY HURTS;COLEMAN JOSHUA, FURLER SIA KATE I, KNOWLES BEYONCE GISSELLE;KOMCA;2023.10.18
T-060.282.782-6;100001125011;PROBLEMS;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-061.542.804-0;100001125012;PULLS YOU UNDER;DALLAS AUSTIN, FURLER SIA KATE I, PIERSON KATE;KOMCA;2023.10.18
;100001838378;QUIT;FURLER SIA KATE I, GRANDE ARIANA, HOIBERG MAGNUS AUGUST, LEVIN BENJAMIN JOSEPH, ROMANO FRANK;KOMCA;2023.10.18
T-912.728.944-5;100001125013;RADIO ACTIVE;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-912.728.944-5;100002562919;RADIOACTIVE;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-061.808.669-3;100001829025;RAINBOW;FURLER SIA KATE I, NOTORLEVA JAMES VINCENT, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-060.312.946-9;100001125014;REALISE YOU;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.662.367-6;100001355641;REAPER;FURLER SIA KATE I, GOLDSTEIN NOAH D, LOPEZ DOMINIC HALAAPIAPI, NJAPA CHARLES MISODI, WEST KANYE;KOMCA;2023.10.18
T-060.683.293-2;100001125015;REWRITE;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.607.026-1;100001125016;RICOCHET;FURLER SIA KATE I, HEWERDINE MARK NICHOLAS;KOMCA;2023.10.18
;100001125017;RIGHT TIME;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-915.015.647-1;100001125018;RISE UP;FURLER SIA KATE I, HOLLIS CHAUNCEY ALEXANDER, KNOWLES BEYONCE GISSELLE, WOODARD JESSE IV;KOMCA;2023.10.18
T-060.288.726-2;100001125019;RISING AND FALLING;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-060.877.463-5;100001125020;RUBBERBAND;FURLER SIA KATE I, KURSTIN GREG;KOMCA;2023.10.18
T-061.094.691-2;100001125021;RULES ARE FOR BREAKING;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.539.151-9;100001125022;RUN FOR YOUR LIFE;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-061.563.330-1;100004229612;SALTED WOUND;EATON GERALD JOHN DAVID, FURLER SIA KATE I, KRAUS OLIVER, WEST BRIAN;KOMCA;2023.10.18
T-060.766.780-0;100001125023;SALTED WOUND;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-308.173.542-0;100004207262;SANTA VISITS EVERYONE;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-932.467.862-8;100003094755;SAVED MY LIFE;FURLER SIA KATE I, KURSTIN GREG, LIPA DUA;KOMCA;2023.10.18
T-060.730.454-0;100001125024;SEA SHELLS;FURLER SIA KATE I, GOLDINGS LAWRENCE SAM;KOMCA;2023.10.18
T-061.364.674-4;100001125025;SECRETS;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
T-915.347.450-1;100001125026;SEXERCIZE;COFFEE CLARENCE BERNARD, FURLER SIA KATE I, JOHNSON JORDAN KENDALL, JOHNSON STEFAN ADAM, LOMAX MARCUS DURAND, TAHRIRI SOGOL NELLA;KOMCA;2023.10.18
T-060.285.605-2;100001125027;SHADOW;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-061.364.486-2;100001125028;SHAME;FURLER SIA KATE I, GARY JULES;KOMCA;2023.10.18
T-900.132.655-2;100001125029;SHE GLOWS;DANNY MADDEN, FURLER SIA KATE I;KOMCA;2023.10.18
;100000417000;SHE WOLF (FALLING TO PIECES);BRAIDE CHRIS, FURLER SIA, GUETTA DAVID, TUINFORT GIORGIO H;KOMCA;2023.10.18
T-061.367.127-4;100001125030;SHE'S PRETTY SHE LIES;BRAIDE CHRISTOPHER KENNETH, CHEYENNE JACKSON, FURLER SIA KATE I, STEPHEN AIELLO;KOMCA;2023.10.18
;100001125031;SIA'S SONG;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, ROONEY STEVEN DAVID;KOMCA;2023.10.18
;100001125032;SICK FLOWERS;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;KOMCA;2023.10.18
;100001125033;SILENCE;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-927.138.526-3;100002489550;SING FOR MY LIFE;FURLER SIA KATE I, KURSTIN GREG;KOMCA;2023.10.18
;100001125034;SITUATION;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
;100001125035;SLEDGEHAMMER;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-060.508.122-8;100001125036;SOBER & UNKISSED;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.417.932-9;100001125037;SOME KIND OF LOVE SONG;ANDREW KORNWEIBEL, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.686.434-9;100001125038;SOMERSAULT;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-060.312.940-3;100001125039;SOON;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.021.266-2;100001125040;SOON WE'LL BE FOUND;FURLER SIA KATE I, NOWELS RICHARD W JR;KOMCA;2023.10.18
T-060.715.212-4;100001125041;SPEED DIAL;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-914.013.325-1;100001107821;STANDING ON THE SUN;DIAZ RASOOL RICARDO, FISHER NOEL C, FURLER SIA KATE I, KNOWLES BEYONCE GISSELLE, KURSTIN GREGORY AALEN, PROCTOR ANDRE ERIC (MR), SOKO BRIAN;KOMCA;2023.10.18
T-060.877.465-7;100001125042;STOP TRYING;FURLER SIA KATE I, KURSTIN GREG;KOMCA;2023.10.18
;100001125043;STORIES;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.510.131-9;100001125044;STRAIGHT FOR THE KNIFE;FURLER SIA KATE I, JUSTIN PARKER;KOMCA;2023.10.18
T-061.434.509-3;100001081879;STRANGE BIRD;FURLER SIA KATE I, RECHTSHAID ARIEL, VAN DEN BOGAERDE JASMINE;KOMCA;2023.10.18
T-061.364.495-3;100001125045;STRANGER MAN;ALLUM ROBERT DOUGLAS, FURLER SIA KATE I, MARTEN PHILIP, MYER MATTHEW EDWARD TRISTRAM;KOMCA;2023.10.18
T-061.543.774-5;100001125046;SUMMER RAIN;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;KOMCA;2023.10.18
T-060.877.438-4;100001125047;SWEET ONE;FURLER SIA KATE I, KATIE NOONAN, LESTER MENDEZ;KOMCA;2023.10.18
T-060.739.381-6;100001125048;SWEET POTATO;FURLER SIA KATE I, JIMMY HOGARTH, KEVIN CORMACK;KOMCA;2023.10.18
T-060.312.945-8;100001125049;TAKE A WHILE;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.312.975-4;100001125050;TAKE IT TO HEART;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-916.047.088-2;100001125051;TEARS FALL;COLEMAN JEREMY MICHAEL, FURLER SIA KATE I, RAY LINDSEY, WITHERSPOON RICK TYRONE;KOMCA;2023.10.18
;100002360952;TEXT ME BACK;FURLER SIA, MCALL BARNEY, MITCHELL SARA, VAZQUEZ VICTOR;KOMCA;2023.10.18
T-060.750.250-0;100001125052;THANK YOU;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
T-924.359.224-7;100002324587;THE AUDIO;ALLEN HENRY, FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, MECKSEPER PHILIP, PENTZ THOMAS WESLEY;KOMCA;2023.10.18
T-060.735.184-7;100001125053;THE BULLY;BECK(BECK) HANSEN, FURLER SIA KATE I, JIMMY HOGARTH;KOMCA;2023.10.18
T-060.694.537-2;100001125054;THE CHURCH OF WHAT'S HAPPENING NOW;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
;100002294216;THE CITY IS YOURS;ERIKSEN MIKKEL, FURLER SIA, HERMANSEN TOR, LEVIN BENJAMIN;KOMCA;2023.10.18
T-916.377.379-3;100001125055;THE CITY'S YOURS;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, GLUCK WILLIAM, HERMANSEN TOR ERIK, LEVIN BENJAMIN JOSEPH;KOMCA;2023.10.18
T-060.877.448-6;100001125056;THE CODEPENDENT;FURLER SIA KATE I, KURSTIN GREG;KOMCA;2023.10.18
T-911.659.565-4;100001125057;THE CONVERSATION 1;FURLER SIA KATE I, NICK VALENSI;KOMCA;2023.10.18
T-060.740.331-5;100001125058;THE CORNER;FURLER SIA KATE I, KURSTIN GREG;KOMCA;2023.10.18
T-061.077.096-1;100001125059;THE FIGHT;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;KOMCA;2023.10.18
;100001125060;THE GAME;ELLEN PIETROPAOLI, FURLER SIA KATE I, JAKE TROTH, KIRBY DOCKERY;KOMCA;2023.10.18
T-011.727.457-3;100001125061;THE GIRL YOU LOST TO COCAINE;ALLUM ROBERT DOUGLAS, FURLER SIA KATE I, MARTEN PHILIP, MYER MATTHEW EDWARD TRISTRAM;KOMCA;2023.10.18
T-919.823.399-7;100001425137;THE GREATEST;FURLER SIA KATE, GREG KURSTIN, KENDRICK LAMAR, MACKICHAN BLAIR;KOMCA;2023.10.18
T-061.402.874-8;100001125062;THE HANDS I HOLD;BINNS HENRY, BRUCE BO, FURLER SIA KATE I, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-061.586.707-6;100001125063;THE WHISPERER;DAVID GUETTA, FURLER SIA KATE I, GIORGIO TUINFORT;KOMCA;2023.10.18
T-060.286.167-5;100001125064;THINGS;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-060.840.620-7;100001125065;THIS FINE SOCIAL SCENE;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-060.607.027-2;100001125066;THIS SHIT;FURLER SIA KATE I, HEWERDINE MARK NICHOLAS;KOMCA;2023.10.18
T-060.840.617-2;100001125067;THISTLES;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-060.607.028-3;100001125068;THREE;FURLER SIA KATE I, J HOGARTH, KEVIN CORMACK;KOMCA;2023.10.18
T-061.544.086-2;100001125069;THROW DOWN THE ROSES;DALLAS AUSTIN, FURLER SIA KATE I, PIERSON KATE;KOMCA;2023.10.18
T-060.885.744-8;100001125070;THROW IT ALL AWAY;BINNS HENRY, DEDI MADDEN, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-061.544.088-4;100001125071;TIME WAVE ZERO;FURLER SIA KATE I, PIERSON KATE, TIM ANDERSON;KOMCA;2023.10.18
T-910.979.229-2;100000291701;TITANIUM;FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H, WALL VAN DE NICK L;KOMCA;2023.10.18
;100003544334;TITANS;FURLER SIA KATE ISOBELLE, GOLDSTEIN YONATAN, JONG BOAZ DE, LABRINTH, MECKSEPER PHILIP, PENTZ THOMAS WESLEY;KOMCA;2023.10.18
;100002368834;TOGETHER;FURLER SIA, TAYLOR ROBERT;KOMCA;2023.10.18
;100001125072;TOWN BIKE;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.312.950-5;100001125073;TREASURE;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.417.951-2;100001125074;TRIPOUTRO;FURLER SIA KATE I;KOMCA;2023.10.18
T-060.312.935-6;100001125075;TRIPPY;FURLER SIA KATE I;KOMCA;2023.10.18
T-061.476.131-7;100001125076;TRUST IN IT;FURLER SIA KATE I, GLUCK WILLIAM, HULL THOMAS EDWARD PERCY, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-918.862.909-6;100001336429;TRY EVERYTHING;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK;KOMCA;2023.10.18
T-914.265.454-4;100001125077;TWO SHRINKS;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-060.766.782-2;100001125078;U CAN DO IT;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.455.496-9;100001125079;UNITE;CLAUDE KELLY, ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK, JESSICA CORNISH;KOMCA;2023.10.18
T-060.877.467-9;100001125080;UNTANGLE YOU;FURLER SIA KATE I, KURSTIN GREG;KOMCA;2023.10.18
T-060.286.608-9;100001125081;UP ON THE ONE;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, ROONEY STEVEN DAVID;KOMCA;2023.10.18
T-060.882.515-5;100001125082;UTOPIA;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;KOMCA;2023.10.18
T-061.486.008-0;100001125083;VICTORY;FURLER SIA KATE I, JASON EVIGAN, MITCH ALLEN;KOMCA;2023.10.18
;100002680496;VOLCANO;CANDY BROOKE, FURLER SIA KATE ISABELLE, GELLER JESSE, NITTA CORY;KOMCA;2023.10.18
T-060.561.886-7;100001125084;WAITING FOR YOU;FURLER SIA KATE I, NIGEL CORSBIE;KOMCA;2023.10.18
T-060.840.605-8;100001125085;WAITING TO DIE;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-061.476.119-1;100001125086;WALK ON FIRE;FURLER SIA KATE I, KURSTIN GREGORY ALLEN, SUDDUTH JOHN;KOMCA;2023.10.18
T-919.073.269-5;100002518416;WAVING GOODBYE;FURLER SIA KATE I, PENTZ THOMAS WESLEY, SWANSON ANDREW FITZGERALD;KOMCA;2023.10.18
;100000714972;WE ARE ONE (OLE OLA);CLAUDIA INACIO, DANIEL MURICA, FURLER SIA KATE I, GOTTWALD LUKASZ, KHAYAT NADIR, LOPEZ JENNIFER LYNN, PEREZ ARMANDO CHRISTIA, TROELSEN THOMAS SKOV, WALTER HENRY;KOMCA;2023.10.18
;100002526639;WELCOME TO THE WONDERFUL WORLD OF;FURLER SIA KATE I, PENTZ THOMAS, TIMOTHY LEE MCKENZIE;KOMCA;2023.10.18
T-060.312.942-5;100001125087;WHAT IS IT THAT YOU'RE AFTER;FLAVELL JESSE HEATH, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.694.539-4;100001125088;WHERE I BELONG;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.572.542-2;100001125089;WHO AM I;FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREG, THOMAS HULL;KOMCA;2023.10.18
T-060.749.005-0;100001125090;WHY DENY;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
