ISWC;workId;title;creators;source;date
 ;481133315;RED HANDED;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;ASCAP;2023.10.17
 ;481253918;RED HANDED;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;ASCAP;2023.10.17
 ;912841621;RESPIRO;ADKINS ADELE, FURLER SIA KATE I, JESSO JR TOBIAS;ASCAP;2023.10.17
T0606832932;480939135;REWRITE;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T3016830067;909003746;RIDING ON MY BIKE;FURLER SIA KATE I, GOLDINGS LAWRENCE S;ASCAP;2023.10.17
 ;905823514;RIFF OFF;ANDREWS MARK A, BRITTEN TERENCE ERNEST, CARLTON VANESSA, CASEY HARRY WAYNE, CHILD DESMOND, COLLINS MARQUIS T, CORBITT JERRY BYRON, DILLARD TRAMAR LACEL, FAREED KAMAAL IBN JOHN, FINCH RICK, FREEZE LOUIS M, FURLER SIA KATE I, FUSARI ROBERT D, GUZMAN CHRISTIAN NICOLAS, HIGGINS BRYAN, HILL LAURYN N, HUMPHREY MONTAY DESMOND, JACKSON JAMES, JORDAN MONTELL DU'SEAN, KEAR JOSH, KELLEY TIM, KNOWLES BEYONCE GISSELLE, LONGO JOSEPH PAUL, LYLE GRAHAM HAMILTON, MOORE FALONTE D, MOORE JASON, MUGGERUD LARRY E, MUHAMMAD ALI SHAHEED, NAJM FAHEEM, NICHOLS TIM J, NICKS STEVIE, PIERCE OJI, RAY ANTHONY L, REYES SENEN, ROBERSON KOREY, ROBINSON BOB, ROSA DRACO CORNELIUS, SANDBERG MARTIN KARL, SCHUSTER JOHAN, SIMMONS HOWARD M, SMITH SAMSON COSRAY, SMITH TREVOR, STRAITE ELLIOTT T, SWIFT TAYLOR, TAYLOR MALIK IZAAK, TOMPKINS CHRISTOPHER G, WALTERS RICKY M L, WISEMAN CRAIG MICHAEL;ASCAP;2023.10.17
T9103920236;885469725;RISE UP;FURLER SIA KATE I, HOLLIS CHAUNCEY ALEXANDER, KNOWLES BEYONCE GISSELLE, WOODARD JESSE;ASCAP;2023.10.17
T9103920236;907186181;RISE UP;FURLER SIA KATE I, HOLLIS CHAUNCEY, KNOWLES BEYONCE GISSELLE, WOODARD JESSE;ASCAP;2023.10.17
T9103920236;913520925;RISE UP;FURLER SIA KATE I, HOLLIS CHAUNCEY, KNOWLES BEYONCE GISSELLE, WOODARD IV JESSE;ASCAP;2023.10.17
T0617037872;883736579;ROUND YOUR LITTLE FINGER;BRAIDE CHRIS, FURLER SIA KATE I, MCPHEE KATHERINE;ASCAP;2023.10.17
T0610946912;904130604;RULES ARE FOR BREAKING;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T0615391519;887455604;RUN FOR YOUR LIFE;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
T0607667800;492861795;SALTED WOUND;DIXON SAM, FURLER SIA KATE I, FURLER SIA KATE I;ASCAP;2023.10.17
T0615633301;887866081;SALTED WOUND;EATON GERALD JOHN DAVID, FURLER SIA KATE I, KRAUS OLIVER, WEST BRIAN;ASCAP;2023.10.17
T9231477433;893608114;SANTA S COMING FOR US;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T3081735420;914314433;SANTA VISITS EVERYONE;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
T9324678628;907754883;SAVED MY LIFE;FURLER SIA KATE I, KURSTIN GREGORY ALLEN, LIPA DUA;ASCAP;2023.10.17
T0607304540;493363456;SEA SHELLS;FURLER SIA KATE I, GOLDINGS LAWRENCE S;ASCAP;2023.10.17
 ;495501034;SET YOU ON A CLOUD;DOHERTY ROYCE ALAN M, FURLER SIA KATE I;ASCAP;2023.10.17
T9158142064;889059564;SEXERCISE;COFFEE, FURLER SIA KATE I, JOHNSON JORDAN KENDALL, JOHNSON STEFAN ADAM, LOMAX MARCUS DURAND, TAHRIRI SOGOL NELLA;ASCAP;2023.10.17
T9153474501;886512051;SEXERCIZE;COFFEE CLARENCE BERNARD, FURLER SIA KATE I, JOHNSON JORDAN KENDALL, JOHNSON STEFAN ADAM, LOMAX MARCUS DURAND, TAHRIRI SOGOL NELLA;ASCAP;2023.10.17
T0613644862;493841251;SHAME;FURLER SIA KATE I, JULES GARY;ASCAP;2023.10.17
 ;491949292;SHE KNOWS;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;ASCAP;2023.10.17
T0613648386;884474311;SHE WOLF FALLING TO PIECES;BRAIDE CHRIS, FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H;ASCAP;2023.10.17
T3045067894;911757145;SHINE BRIGHT;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK, LEVIN BENJAMIN;ASCAP;2023.10.17
T0614761146;905363075;SIA;CORBY MATT JOHN, FURLER SIA KATE I;ASCAP;2023.10.17
 ;906338212;SIA MEDLEY;FURLER SIA KATE I, KIM ANDREWS JOHN;ASCAP;2023.10.17
T0608774646;493841297;SICK FLOWERS;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;ASCAP;2023.10.17
T0607667811;492861777;SILENCE;DIXON SAM, FURLER SIA KATE I, FURLER SIA KATE I;ASCAP;2023.10.17
T9271385263;896175202;SING FOR MY LIFE;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T9299866890;905695481;SING PRAISES UNTO GOD;FURLER SIA KATE I, PENTZ THOMAS WESLEY, SWANSON ANDREW FITZGERALD;ASCAP;2023.10.17
T9206247372;891879462;SKELETONS;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;ASCAP;2023.10.17
T0615437701;887223411;SLEDGEHAMMER;FENTY ROBYN, FURLER SIA KATE I, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
 ;495501338;SLIP INTO YOU;DOHERTY ROYCE ALAN M, FURLER SIA KATE I;ASCAP;2023.10.17
T9231477864;893608143;SNOWFLAKE;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T9231477820;893608141;SNOWMAN;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0616484242;889820963;SOC DE TITANI;FURLER SIA KATE I, GUETTA PIERRE DAVID, TUINFORT GIORGIO H, WALL VAN DE NICK L;ASCAP;2023.10.17
T0606864349;492191974;SOMERSAULT;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
 ;892527754;SOWSH;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
T0607152124;492166233;SPEED DIAL;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
T9330537183;492096514;SPEED DIAL NO 2;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
T9102495125;886510838;STANDING ON THE SUN;FURLER SIA KATE I, KNOWLES BEYONCE GISSELLE, KURSTIN GREGORY ALLEN, PROCTOR ANDRE ERIC;ASCAP;2023.10.17
T9183275481;889945936;STAR SPANGLED LOVE;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK;ASCAP;2023.10.17
T0615101319;887049306;STRAIGHT FOR THE KNIFE;FURLER SIA KATE I, PARKER JUSTIN;ASCAP;2023.10.17
 ;884658268;STRAIGHT JACKET;FURLER SIA KATE I, WILHELM SANDY JULIEN;ASCAP;2023.10.17
T0614345093;885645797;STRANGE BIRDS;FURLER SIA KATE I, RECHTSHAID ARIEL ZVI, VAN DEN BOGAERDE JASMINE LUCILLA ELISABETH;ASCAP;2023.10.17
 ;493841279;STRANGER MAN;ALLUM ROBERT DOUGLAS, FURLER SIA KATE I, MARTIN PHIL, MYER MATTHEW EDWARD TRISTRAM;ASCAP;2023.10.17
T0611563962;881250500;STRONGER THAN EVER;AGUILERA CHRISTINA, DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T0617074528;890840977;SUFFERING;FURLER SIA KATE I, LEAK JASPER MAXIMILLIAN;ASCAP;2023.10.17
T0615437745;887223419;SUMMER RAIN;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
T0606765405;492106799;SUNDAY;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T9231477875;893608144;SUNSHINE;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0617935553;892515630;SURE OF MYSELF;FURLER SIA KATE I, MENDES SHAWN;ASCAP;2023.10.17
T9239571778;894109491;SWEAT AND TEARS;FURLER SIA KATE I, TROTH JACOB MICHAEL;ASCAP;2023.10.17
T0616538227;890049319;SWEET DESIGN;ANDREWS MARK A, CHILD DESMOND, COLLINS MARQUIS T, FURLER SIA KATE I, KELLEY TIM, KURSTIN GREG, LONGO JOSEPH PAUL, ROBINSON BOB H, ROSA ROBI;ASCAP;2023.10.17
 ;493841313;SWEET ONE;FURLER SIA KATE I, MENDEZ LESTER A, NOONAN KATIE;ASCAP;2023.10.17
T0608774384;495501614;SWEET ONE;FURLER SIA KATE I, MENDEZ LESTER, NOONAN KATIE ANNE;ASCAP;2023.10.17
T0607393816;492441051;SWEET POTATO;CORMACK KEVIN JAMES, FURLER SIA KATE I, HOGARTH JAMES DEARNESS;ASCAP;2023.10.17
T0607393816;496170891;SWEET POTATO;CORMACK KEVIN JAMES, FURLER SIA KATE I, HOGARTH JAMES DEARNESS;ASCAP;2023.10.17
 ;888936808;TAKE U THERE ZEDS DEAD REMIX;BERESIN NOAH LEV, CANDY BROOKE, FURLER SIA KATE I, GELLER JESSE ST JOHN, PENTZ THOMAS WESLEY, STAFFORD JORDAN;ASCAP;2023.10.17
 ;800643847;TAKEN FOR GRANTED;CORSBIE NIGEL BRUCE, FURLER SIA KATE I;ASCAP;2023.10.17
T9138828203;886600800;TEARS FALL;COLEMAN JEREMY MICHAEL, FURLER SIA KATE I, RAY LINDSEY, WITHERSPOON RICK TYRONE;ASCAP;2023.10.17
T9180502765;889756723;TELEPATHY;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK;ASCAP;2023.10.17
T0612695165;883209293;TELL ME;BINNS HENRY, FURLER SIA KATE I;ASCAP;2023.10.17
 ;895001026;TEXT ME BACK;FURLER SIA KATE I, MCALL BARNEY, MITCHELL SARA ELIZABETH, VAZQUEZ VICTOR;ASCAP;2023.10.17
T0607502500;883896841;THANK YOU;FRANK SAM, FURLER SIA KATE I;ASCAP;2023.10.17
T9288023870;897564940;THAT S LIFE;ASHFORD NICKOLAS, FURLER SIA KATE I, GLOGOWER DANIEL C., GOULD ANDREW DAVID, LAVALLE MICHAEL LOREN, MC CORMICK MALCOLM JAMES, NELSON WINSTON D ADRIAN, NJAPA CHARLES MISODI, O CONNELL JAMES MICHAEL, ROSENBERG IVAN JACKSON, SIMPSON VALERIE;ASCAP;2023.10.17
T0606945372;502282971;THE CHURCH OF WHAT'S HAPPENING NOW;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T9153976013;888394802;THE CITY IS YOURS;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, GLUCK WILLIAM, HERMANSEN TOR ERIK, LEVIN BENJAMIN JOSEPH;ASCAP;2023.10.17
T9116595654;883940622;THE CONVERSATION 1;FURLER SIA KATE I, VALENSI NICK;ASCAP;2023.10.17
T9126098473;884332052;THE CONVERSATION CUES;FURLER SIA KATE I, VALENSI NICK;ASCAP;2023.10.17
T0607403315;502137075;THE CORNER;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0610770961;506150016;THE FIGHT;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;ASCAP;2023.10.17
T9183463447;886761377;THE GAME;DOCKERY KIRBY LAURYEN, FURLER SIA KATE I, TROTH JAKE;ASCAP;2023.10.17
 ;503249854;THE GIRL YOU LOST TO COCAINE;ALLUM ROBERT DOUGLAS, FURLER SIA KATE I, MARTIN PHIL, MYER MATTHEW EDWARD;ASCAP;2023.10.17
T3177149354;912062565;THE GREATEST;FURLER SIA KATE I, KENDRICK LAMAR, KURSTIN GREG;ASCAP;2023.10.17
T9219564166;892758258;THE GREATEST (NON-KENDRICK VERSION);FURLER SIA KATE I, KURSTIN GREGORY ALLEN, MACKICHAN BLAIR NICHOLAS SOMERLED;ASCAP;2023.10.17
T0614028748;885176016;THE HANDS I HOLD;BINNS HENRY, BRUDENELL-BRUCE CATHERINE ANNA, FURLER SIA KATE I, KURSTIN GREGORY ALLEN;ASCAP;2023.10.17
T0608281226;502898977;THE PAGEANT OF THE BIZARRE;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
T9181345482;888328221;THE WHISPERER;FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H;ASCAP;2023.10.17
T0608406207;502946076;THIS FINE SOCIAL SCENE;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
 ;502959553;THISSELS;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
T0608406172;908738282;THISTLES;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
T0615440862;888122432;THROW DOWN THE ROSES;AUSTIN DALLAS, FURLER SIA KATE I, PIERSON KATE;ASCAP;2023.10.17
T0608857448;502946236;THROW IT ALL AWAY;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM, MADDEN DAVID;ASCAP;2023.10.17
T9256936955;895384390;THUNDERCLOUDS;ALLEN HENRY AGINCOURT, FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, MECKSEPER PHILIP, PENTZ THOMAS WESLEY;ASCAP;2023.10.17
T9169991564;888954092;TIDE;FURLER SIA KATE I, WHITE FRANCIS ANTHONY;ASCAP;2023.10.17
 ;888122433;TIME WAVE ZERO;ANDERSON TIM R, FURLER SIA KATE I, PIERSON KATE;ASCAP;2023.10.17
T9109792292;883332453;TITANIUM;FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H, WALL VAN DE NICK L, WALL VAN DE NICK L;ASCAP;2023.10.17
T3039224534;911238911;TITANS;FURLER SIA KATE I, GOLDSTEIN YONATAN, JONG DE BOAZ, MCKENZIE TIMOTHY LEE, MECKSEPER PHILIP, PENTZ THOMAS WESLEY;ASCAP;2023.10.17
T9229867236;893545937;TOGETHER;FURLER SIA KATE I, TAYLOR ROBERT SHEA;ASCAP;2023.10.17
T9327646311;907908167;TOGETHER;ANTONOFF JACK, FURLER SIA KATE I;ASCAP;2023.10.17
 ;883896857;TOWN BIKE;FRANK SAM, FURLER SIA KATE I;ASCAP;2023.10.17
T9212957727;892087803;TOY BOX;AUSTIN DALLAS, FURLER SIA KATE I, NITTA CORY THOMAS;ASCAP;2023.10.17
T0604179512;917316694;TRIPOUTRO;FURLER SIA KATE I;ASCAP;2023.10.17
T0603129356;917317450;TRIPPY;FURLER SIA KATE I;ASCAP;2023.10.17
 ;885675709;TRUST IN IT;FURLER SIA KATE I, GLUCK WILL, HULL TOM, KURSTIN GREGORY ALLEN;ASCAP;2023.10.17
T9188629096;890227017;TRY EVERYTHING;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK;ASCAP;2023.10.17
T9142654544;887002201;TWO SHRINKS;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;ASCAP;2023.10.17
T0607667822;510331518;U CAN DO IT;DIXON SAM, FURLER SIA KATE I, FURLER SIA KATE I;ASCAP;2023.10.17
T9231477897;893608145;UNDERNEATH THE CHRISTMAS LIGHTS;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T9231477900;893608146;UNDERNEATH THE MISTLETOE;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0615045505;889413962;UNSTOPPABLE;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;ASCAP;2023.10.17
T9179606521;920757947;UNSTOPPABLE;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;ASCAP;2023.10.17
T3184301671;920773752;UNSTOPPABLE (WINNER);BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;ASCAP;2023.10.17
T9148017598;510331492;UNTANGLE;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0608774679;510335774;UNTANGLE;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0608825155;510517130;UTOPIA;FURLER SIA KATE I, KURSTIN GREGORY ALLEN;ASCAP;2023.10.17
 ;884186345;VAGUE A L'AME;FURLER SIA KATE I, GUYON HELENE, JOHANNSSON BARDI, KATZ JULIETTE SARAH ZOE;ASCAP;2023.10.17
T3160150998;919814280;VIOLET CHEMISTRY;CYRUS MILEY RAY, FURLER SIA KATE I, SHATKIN JESSE SAMUEL, WILLIAMS MICHAEL LEN;ASCAP;2023.10.17
 ;894793585;VOLCANO;CANDY BROOKE, FURLER SIA KATE I, GELLER JESSE ST JOHN, NITTA CORY;ASCAP;2023.10.17
T0605618867;917317571;WAITING FOR YOU;CORSBIE NIGEL BRUCE, FURLER SIA KATE I;ASCAP;2023.10.17
T0608406058;531707396;WAITING TO DIE;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
 ;885215979;WALK ON FIRE;FURLER SIA KATE I, KURSTIN GREGORY ALLEN, SUDDUTH JOHN;ASCAP;2023.10.17
T0614423845;885186023;WAR GAMES;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;ASCAP;2023.10.17
T0617935815;891822932;WARRIOR;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T0617486642;892280001;WATERFALL;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK, MECKSEPER PHILIP, PENTZ THOMAS WESLEY;ASCAP;2023.10.17
T9190732695;890413315;WAVING GOODBYE;FURLER SIA KATE I, PENTZ THOMAS WESLEY, SWANSON ANDREW FITZGERALD;ASCAP;2023.10.17
T9142928914;887351882;WE ARE ONE OLE OLA;FURLER SIA KATE I, GOTTWALD LUKASZ, INACIO CLAUDIA CRISTINA LEITE, KHAYAT NADIR, LOPEZ JENNIFER, MURCIA DANIEL, PEREZ ARMANDO CHRISTIAN, TROELSEN THOMAS SKOV, WALTER HENRY RUSSELL;ASCAP;2023.10.17
T3136237924;918448648;WE CAN DO ANYTHING;FURLER SIA KATE I, KARLSSON CHRISTIAN LARS, LIDEHALL MAGNUS CARL ERIK, PONTARE VINCENT FRED;ASCAP;2023.10.17
T0616265350;889168171;WE UNRAVEL;FURLER SIA KATE I, KRAUS OLIVER;ASCAP;2023.10.17
T9283171506;896777702;WELCOME TO THE WONDERFUL WORLD OF;FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, PENTZ THOMAS WESLEY;ASCAP;2023.10.17
T9283171506;897194219;WELCOME TO THE WONDERFUL WORLD OF LSD;FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, PENTZ THOMAS WESLEY;ASCAP;2023.10.17
T3011973385;909440695;WHAT THE FUTURE HOLDS;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0606945394;531364819;WHERE I BELONG;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T0607490050;883896836;WHY DENY?;FRANK SAM, FURLER SIA KATE I;ASCAP;2023.10.17
T9093292309;884561784;WILD ONE TOO;COOPER MARCUS, DILLARD TRAMAR LACEL, FURLER SIA KATE I, HEDFORS AXEL CHRISTOFER, JUDRIN RAPHAEL DAVID, LUTTRELL JACOB ELISHA, MADDAHI BEN, MELKI PIERRE-ANTOINE JOSEPH MICHEL;ASCAP;2023.10.17
T9120481096;883631127;WILD ONES;COOPER MARCUS, DILLARD TRAMAR LACEL, FURLER SIA KATE I, HEDFORS AXEL CHRISTOFER, JUDRIN RAPHAEL DAVID, LUTTRELL JACOB ELISHA, MADDAHI BEN, MELKI PIERRE-ANTOINE JOSEPH MICHEL;ASCAP;2023.10.17
T0607152146;905280833;WINTER IN HAWAII;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T0615096848;886375769;WITHOUT A FIGHT;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
T9202683554;888825970;WOLVES;BRINSMEAD ALAN, DEAN MIKE, DOCKERY KIRBY LAURYEN, FURLER SIA KATE I, GOLDSTEIN NOAH D, HOIBERG MAGNUS, JONES MALIK YUSEF EL SHABAZZ, MCDERMOTT RYAN FRANCIS, MENSA VIC, REYNOLDS PATRICK, RUTBERG ELON, UNKNOWN WRITER, WEST KANYE OMARI, YOUNG CYDEL CHARLES;ASCAP;2023.10.17
T9268044015;895894016;WONDERFUL;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
 ;890679483;WORLD CHAMPIONSHIP FINALE 2;CAREN MICHAEL, COTTER JARED, CREWE BOB, DILLARD TRAMAR LACEL, EKLOW LINUS JOHAN, ERRICO GREG, FURLER SIA KATE I, GESTEELDE-DIAMANT TERIUS ADAMU YA, GOTTWALD LUKASZ, GUETTA DAVID, GUZMAN CARLOS, HAMILTON PRISCILLA, HJELT CAROLINE ELISABETH, ISAAC BREYAN STANLEY, JAWO AINO NENEH, KNOWLES BEYONCE GISSELLE, LOELV ELOF FRED KARL, LOWEN ERIC, MARAJ ONIKA TANYA, MEJIA MARIO, MOORE JASON, MORIER NICOLE, NAVARRO DANIEL, NOLAN KENNY, OSKAR KERI, OSKAR LEE, PALMER ADIDJA AZIM, PENTZ THOMAS WESLEY, PEREZ ARMANDO CHRISTIAN, SALINAS JUAN CARLOS, SALINAS OSCAR EDWARD, SANDERSON JAMIE MICHAEL ROBERT, SEBERT KESHA, SMITH SAMUEL, SVIDDEN, TAYLOR DAVID JAMES ANDREW, TOVE LO, TUINFORT GIORGIO H, WALL VAN DE NICK L, WALTER HENRY RUSSELL, WILHELM SANDY;ASCAP;2023.10.17
T9237676414;894207763;WRAPPED UP;FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.10.17
T0608774691;883896850;YOU ARE A LIAR;FRANK SAM, FURLER SIA KATE I;ASCAP;2023.10.17
 ;551042736;YOU DON'T KNOW;DIXON SAMUEL RONALD, FURLER SIA KATE I, YOUNG WILL;ASCAP;2023.10.17
T9030355738;550292923;YOU HAVE BEEN LOVED;FURLER SIA KATE I, JONES CLIFF, VETTESE PETER JOHN;ASCAP;2023.10.17
T0611563951;881250498;YOU LOST ME;AGUILERA CHRISTINA, DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.17
 ;550717956;YOU MADE A FOOL OF ME;ALLUM ROBERT DOUGLAS, FURLER SIA KATE I, MARTIN PHILIP CHARLES, MYER MATTHEW EDWARD TRISTRAM;ASCAP;2023.10.17
 ;550407031;YOU NEVER EXISTED;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;ASCAP;2023.10.17
T9157740302;887858397;YOU RE NEVER FULLY DRESSED WITHOUT A SMILE (2;CHARNIN MARTIN, FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREGORY ALLEN, STROUSE CHARLES;ASCAP;2023.10.17
T0607667833;550549834;YOUR ROOM;DIXON SAM, FURLER SIA KATE I, FURLER SIA KATE I;ASCAP;2023.10.17
T0614423856;885186022;YOU'RE MINE;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;ASCAP;2023.10.17
T0608665162;550663157;YOU'RE MY FLAME;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;ASCAP;2023.10.17
 ;887334979;Z VYSKY;COOPER MARCUS, DILLARD TRAMAR LACEL, FURLER SIA KATE I, HEDFORS AXEL CHRISTOFER, JUDRIN RAPHAEL, LUTTRELL JACOB, MADDAHI BEN, MELKI PIERRE-ANTOINE;ASCAP;2023.10.17
 ;889567984;ZTRATIL JSI MNE;AGUILERA CHRISTINA, DIXON SAM, FURLER SIA KATE I;ASCAP;2023.10.17
T9195681517;905040438;ZVYSKY;COOPER MARCUS, DILLARD TRAMAR LACEL, FURLER SIA KATE I, HEDFORS AXEL CHRISTOFER, JUDRIN RAPHAEL DAVID, LUTTRELL JACOB ELISHA, MADDAHI BEN, MELKI PIERRE-ANTOINE JOSEPH MICHEL;ASCAP;2023.10.17
 ;912535533;1 + 1 FEAT AMIR;FURLER SIA KATE I, HADDAD AMIR JOHN, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
T0617935893;893195967;1+1;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
T3141758961;918979021;12 NIGHTS;FURLER SIA KATE I, SERNA ERICK, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
T3141758972;918979062;3 MINUTES 'TIL NEW YEARS;FURLER SIA KATE I, SERNA ERICK, SHATKIN JESSE SAMUEL;ASCAP;2023.10.17
T9123509013;904859375;85 BLOCKS;AHLUND JOAKIM FRANS, FURLER SIA KATE I, STONE OLIVIA DIANE;ASCAP;2023.10.17
 ;904440481;ALL THE DJS LOVE YOU IN NEW YORK;ASLAN, FURLER SIA KATE I, HOWARD FELIX STARBUCK;ASCAP;2023.10.23
T0609484287;322776350;BUTTONS;FURLER SIA KATE I, HUNTINGTON NICK, MC GROARTY MICHAEL T;ASCAP;2023.10.23
 ;922128459;3 MINUTES TO MIDNIGHT (PROMO);FURLER SIA KATE I, SHATKIN JESSE SAMUEL;ASCAP;2023.10.24
T0607304539;922148958;HILLS AND PEAKS;DIXON SAMUEL RONALD, FURLER SIA KATE I;ASCAP;2023.10.30
T0610333635;922152324;YOU DON T KNOW;DIXON SAMUEL RONALD, FURLER SIA KATE I, YOUNG WILLIAM ROBERT;ASCAP;2023.10.30
T9130563610;886171376;CANNONBALL;ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK, LEVIN BENJAMIN JOSEPH;ASCAP;2023.12.3
T0615867076;909432968;WHISPERER;FURLER SIA KATE I, GUETTA PIERRE DAVID, TUINFORT GIORGIO H;ASCAP;2023.12.3
 ;891650042;WOLVES;BRINSMEAD ALAN, DEAN MIKE, FURLER SIA KATE I, GOLDSTEIN NOAH D, HOIBERG MAGNUS, LAURYEN KIRBY, MCDERMOTT RYAN, MENSAH VICTOR KWESI, REYNOLDS PAT, RUTBERG ELON, WEST KANYE, WEXLER FREDDY, YOUNG CYDEL, YUSEF MALIK;ASCAP;2023.12.3
 ;885187480;WRAPPED AROUND YOUR FINGER;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I, MCPHEE KATHARINE;ASCAP;2023.12.3
T9240480346;894193990;YOUR BODY TALK;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;ASCAP;2023.12.3
T0611251092;897129953;YOU'VE CHANGED;FLAX LAUREN, FURLER SIA KATE I;ASCAP;2023.12.3
T9159316935;887964696;FLAMES;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H, WATTUM VAN MARCUS C;ASCAP;2023.12.18
 ;922763881;HAAS HAAS;BAJWA INDER, DOSANJH DILJIT, FURLER SIA KATE I, KURSTIN GREG;ASCAP;2023.12.20
T3224576012;922735251;TITANIUM (NINA SOFIE VERSION);FURLER SIA KATE I, GUETTA PIERRE DAVID, TUINFORT GIORGIO H, WALL VAN DE NICK L;ASCAP;2023.12.20
