ISWC;workId;title;creators;source;date
;28.927.954;MAKING DIAMONDS;SIA KATE I FURLER;SGAE;2024.9.28
;13.047.899;LITTLE WOMAN;SIA KATE I FURLER;SGAE;2024.9.28
;13.047.899;RISE UP;SIA KATE I FURLER;SGAE;2024.9.28
;16.179.499;SURE OF MYSELF;SIA KATE I FURLER;SGAE;2024.9.28
;15.590.250;THE GREATEST;SIA KATE I FURLER;SGAE;2024.9.28
;17.161.760;THUNDERCLOUDS;SIA KATE I FURLER;SGAE;2024.9.28
;17.715.161;IT S TIME;SIA KATE I FURLER;SGAE;2024.9.28
;17.715.630;HEAVEN CAN WAIT;SIA KATE I FURLER;SGAE;2024.9.28
;19.797.737;HEY BOY;SIA KATE I FURLER;SGAE;2024.9.28
;19.797.737;HEY BOY FEAT BURNA BOY;SIA KATE I FURLER;SGAE;2024.9.28
;16.325.491;HELIUM DAVID GUETTA REMIX;SIA KATE I FURLER;SGAE;2024.9.28
;16.325.491;HELIUM;SIA KATE I FURLER;SGAE;2024.9.28
;16.325.491;HELIUM (DAVID GUETTA REMIX VERSION);SIA KATE I FURLER;SGAE;2024.9.28
;16.325.491;HELIUM DAVID GUETTA REMIX VERSION;SIA KATE I FURLER;SGAE;2024.9.28
;20.845.219;BORN YESTERDAY;SIA KATE I FURLER;SGAE;2024.9.28
;20.845.219;BORN YESTERDAY FEAT SIA;SIA KATE I FURLER;SGAE;2024.9.28
;26.282.179;HAAS HAAS;SIA KATE I FURLER;SGAE;2024.9.28
;26.513.847;CHAMPION FEAT TIERRA WHACK KALIII AND JIMMY JOLLIFF;SIA KATE I FURLER;SGAE;2024.9.28
;26.513.847;CHAMPION FEAT. TIERRA WHACK, KALIII AND JIMMY JOLLIFF;SIA KATE I FURLER;SGAE;2024.9.28
;17.009.025;PITCH PERFECT FRANCHISE MEDLEY;SIA FURLER;SGAE;2024.9.28
;17.378.350;PITCH PERFECT FRANCHISE MEDLEY;SIA FURLER;SGAE;2024.9.28
;18.000.398;IMPERIO CUES;SIA FURLER;SGAE;2024.9.28
;18.201.519;TEXT ME BACK;FURLER SIA KATE ISOBELLE;SGAE;2024.9.28
;7.021.730;ELECTRIC BIRD;SIA KATE I FURLER;SGAE;2024.9.28
;5.519.932;MOON;SIA KATE I FURLER;SGAE;2024.9.28
;5.519.934;THE BULLY;SIA KATE I FURLER;SGAE;2024.9.28
