ISWC;workId;title;creators;source
T-060.765.080-5;100001124769;CAR PARK;;KOMCA
T-060.822.312-6;100001124770;CARES AT THE DOOR;;KOMCA
T-060.877.447-5;100001124771;CATCHING ON;;KOMCA
T-914.266.314-7;100001124772;CELLOPHANE;;KOMCA
T-061.491.033-6;100000711481;CHANDELIER;;KOMCA
T-061.487.700-7;100001124773;CHASING SHADOWS;;KOMCA
;100001277173;CHEAP THRILLS;;KOMCA
T-061.094.686-5;100000097197;CLAP YOUR HANDS;;KOMCA
T-060.766.771-9;100001124774;CLOCKWORK;;KOMCA
T-060.822.313-7;100001124775;CLOCKWORK LATEST;;KOMCA
T-060.766.772-0;100001124776;CLOUD;;KOMCA
T-060.417.936-3;100001124777;COMING AROUND;;KOMCA
T-060.811.506-5;100000884363;COULDN'T MAKE;;KOMCA
T-060.730.452-8;100001124778;CRADLE;;KOMCA
T-060.607.020-5;100001124779;CRASH & BURN;;KOMCA
T-060.607.021-6;100001124780;CROSS MY HEART;;KOMCA
T-060.283.598-2;100001124781;CRUCIAL;;KOMCA
T-914.320.875-7;100001124782;CRUSH ME WITH YOUR LOVE;;KOMCA
T-921.499.050-8;100001608004;CRYING IN THE CLUB;;KOMCA
;100001124783;CUT TO THE CHASE;;KOMCA
T-060.954.488-8;100001124784;DAY TOO SOON;;KOMCA
T-060.877.450-0;100001124785;DEATH BY CHOCOLATE;;KOMCA
T-061.793.584-8;100002213795;DEER IN HEADLIGHTS;;KOMCA
T-061.588.255-7;100001276351;DEJA VU;;KOMCA
T-060.418.209-3;100001124786;DELIRIUM;;KOMCA
T-060.506.457-0;0000M0008335;DESTINY 1;;KOMCA
T-305.578.674-4;100003730953;DIAMOND EYES;;KOMCA
T-061.370.347-1;100000398065;DIAMONDS;;KOMCA
T-916.634.127-1;100001124787;DIAMONDS (REMIX);;KOMCA
T-061.503.119-0;100001124788;DIM THE LIGHTS;;KOMCA
T-060.766.773-1;100001124789;DISHWATER;;KOMCA
T-060.506.458-1;0000M0008610;DISTRACTIONS;;KOMCA
T-060.877.451-1;100001124790;DO I EXPECT TO BE REJECTED;;KOMCA
T-916.851.222-9;100002028161;DON T GIVE UP;;KOMCA
T-060.676.555-2;100001124819;DON'T BRING ME DOWN;;KOMCA
;100001124791;DON'T GET ME STARTED;;KOMCA
T-314.186.197-0;100005030282;DON'T GIVE UP (FEAT. SIA & BUSTA RHYMES);;KOMCA
T-060.750.248-6;100001124792;DON'T TRUST HIM;;KOMCA
;100001124793;DON'T WANT TO WANT YOU;;KOMCA
T-060.418.086-0;100001124794;DOUBLE;;KOMCA
;100000567106;DOUBLE RAINBOW;;KOMCA
T-060.839.785-8;100001124795;DREAMING;;KOMCA
T-061.508.211-5;100001124796;DRESSED IN BLACK;;KOMCA
T-060.512.743-2;100001124797;DRINK TO GET DRUNK;;KOMCA
T-060.846.395-1;100001124798;DUET;;KOMCA
T-915.773.895-9;100001124799;EASY STREET (2014 FILM VERSION);;KOMCA
T-061.457.978-0;100000616887;ELASTIC HEART;;KOMCA
T-913.870.827-7;100001124800;ELASTIC HEART (NEW);;KOMCA
T-060.947.840-1;100001124801;ELECTRIC BIRD;;KOMCA
T-060.750.249-7;100001124802;EVER;;KOMCA
T-060.877.453-3;100001124803;EVERYDAY;;KOMCA
T-061.077.097-2;100001124804;EVERYONE'S CHILD;;KOMCA
T-061.539.540-8;100001124805;EXPERTEASE (READY SET GO);;KOMCA
T-060.766.774-2;100001124806;FACING AWAY;;KOMCA
T-914.265.713-4;100001124807;FAIR GAME;;KOMCA
T-060.584.982-8;100001124808;FANCY ME;;KOMCA
T-060.583.659-6;100001124809;FEAR;;KOMCA
T-061.633.049-4;100001124810;FIRECRACKER;;KOMCA
;100000848403;FLASHLIGHT;;KOMCA
;100001270245;FLASHLIGHT;;KOMCA
T-060.821.845-6;100001124811;FLOWERS;;KOMCA
T-061.270.887-8;100001124812;FREE ME;;KOMCA
T-061.593.301-1;100001124813;FREEZE YOU OUT;;KOMCA
T-060.766.775-3;100001124814;GARDEN;;KOMCA
;100002335731;GENIUS;;KOMCA
T-910.376.624-1;100001124815;GENTLEMEN;;KOMCA
T-060.282.371-1;100001124816;GET IT TOGETHER;;KOMCA
T-060.417.935-2;100001124817;GET ME;;KOMCA
T-061.326.417-7;100001124869;GET OVER U;;KOMCA
;100002519218;GET OVER YOU;;KOMCA
;100004948091;GO GET IT;;KOMCA
T-061.470.770-8;100001124870;GOD MADE YOU BEAUTIFUL;;KOMCA
T-914.135.151-1;100001124871;GODZILLIONAIRE;;KOMCA
;100001168147;GOLDEN;;KOMCA
T-060.312.943-6;100001124872;GOT TO GET TO YOU;;KOMCA
T-061.442.342-5;100001124873;GUITARS AND MICROPHONES;;KOMCA
;100000792441;GUTS OVER FEAR;;KOMCA
T-060.694.526-9;100001124874;HAPPY TO RETURN;;KOMCA
T-060.673.339-4;100001124875;HEALING IS DIFFICULT;;KOMCA
T-928.317.151-7;100002526643;HEAVEN CAN WAIT;;KOMCA
;100001124876;HEAVENLY PINEAPPLE;;KOMCA
;100003295279;HEY BOY;;KOMCA
T-302.115.211-0;100003289071;HEY BOY;;KOMCA
T-060.730.453-9;100001124877;HILLS AND PEAKS;;KOMCA
T-060.821.846-7;100001124878;HOLD ME DOWN;;KOMCA
T-061.187.527-4;100001124879;HOLD ON;;KOMCA
;100001124880;HOLOGRAM (SMOKE AND MIRRORS);;KOMCA
;100001273309;HOME IS THE ENEMY;;KOMCA
T-060.418.414-6;100001124881;HOW TO BREATHE;;KOMCA
T-060.418.415-7;100001124882;HOW TO BREATHE (ACAPELLA VERSION);;KOMCA
T-060.312.948-1;100001124883;HURT A LITTLE LESS;;KOMCA
T-061.094.687-6;100001124884;HURTING ME NOW;;KOMCA
T-061.238.266-7;100001124885;I AM FOUND;;KOMCA
;100001124886;I AM ME;;KOMCA
T-060.877.454-4;100001124887;I DON'T LOVE ME;;KOMCA
T-915.773.982-7;100001124888;I DON'T NEED ANYTHING BUT YOU (2014 FILM VERSION);;KOMCA
;100001124889;I DON'T WANT TO PLAY;;KOMCA
T-060.877.456-6;100001124890;I LOVE EVERYTHING;;KOMCA
T-061.293.370-6;100001124891;I LOVE IT;;KOMCA
T-061.293.370-6;100001124892;I LOVE IT(FEAT SIA) (TRIALS REMIX);;KOMCA
T-915.903.362-2;100001124893;I THINK I'M GONNA LIKE IT HERE (2014 FILM VERSION);;KOMCA
;100001124894;I'LL LIVE YOUR DREAM;;KOMCA
T-060.653.808-2;100001124895;I'M NOT IMPORTANT TO YOU;;KOMCA
T-926.804.404-8;100002489537;I'M STILL HERE;;KOMCA
;100001124896;I'M THE LAST ONE STANDING;;KOMCA
T-060.877.458-8;100001124897;I'VE BEEN STUNG;;KOMCA
;100001124898;IF I CAN'T HAVE YOU;;KOMCA
;100001124899;IF YOU SAY SO;;KOMCA
T-910.061.659-9;100001124900;ILLUMINATION;;KOMCA
;100001124901;INSIDIOUSLY;;KOMCA
;100001124902;INTERLUDES;;KOMCA
T-061.548.556-7;100001124903;INVINCIBLE;;KOMCA
;100001124904;IS GOD ONLY IN SOME;;KOMCA
;100002526644;IT'S TIME;;KOMCA
T-060.877.459-9;100001124905;JAZZ HANDS;;KOMCA
;100001420012;JE TE PARDONNE FEAT SIA;;KOMCA
T-060.664.305-3;100001124906;JUDGE ME;;KOMCA
T-060.311.741-4;100001124907;JUNGLE;;KOMCA
T-910.386.429-5;100000676490;KILL AND RUN;;KOMCA
T-909.999.440-8;100001124908;KILL F K MARRY;;KOMCA
T-061.490.280-5;100001124909;KISS ME ONCE;;KOMCA
T-060.877.460-2;100001124910;KISS MYSELF ALL OVER;;KOMCA
;100002501237;KISS OF DEATH;;KOMCA
T-061.495.857-4;100001124911;KNOCK YOU OUT;;KOMCA
T-061.385.202-0;100001124912;LAYING DOWN;;KOMCA
T-060.766.776-4;100001124913;LEAVE NOW;;KOMCA
T-061.392.284-1;100000415062;LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE YOURSELF);;KOMCA
T-916.177.000-9;100001124914;LET YOUR TEARS FALL;;KOMCA
T-925.569.981-1;100002460335;LIGHT HEADED;;KOMCA
T-061.510.130-8;100001124915;LIGHTHEADED;;KOMCA
;100001124963;LIKE YOU PIANO;;KOMCA
T-926.484.517-2;100002501008;LIMITLESS;;KOMCA
T-915.773.881-3;100001124964;LITTLE GIRLS (2014 FILM VERSION);;KOMCA
T-060.608.287-4;100001124965;LITTLE MAN;;KOMCA
;100001124966;LIVING OUT LOUD;;KOMCA
T-060.940.841-4;100001124967;LOSING YOU;;KOMCA
T-061.557.318-6;100001124968;LOVE IS A LEAP OF FAITH;;KOMCA
T-909.839.013-7;100001124969;LOVED ME BACK TO LIFE;;KOMCA
T-060.694.527-0;100001124970;LUCKY;;KOMCA
T-060.312.936-7;100001124971;MAD LOVE;;KOMCA
T-923.660.836-9;100002546903;MAGIC;;KOMCA
T-916.270.127-1;100001124972;MAGNIFY MY LOVE;;KOMCA
T-061.197.973-7;100001124973;MAKE IT THROUGH THE NIGHT;;KOMCA
T-061.476.113-5;100001124974;MAKING THE MOST OF THE NIGHT;;KOMCA
T-060.607.023-8;100001124975;MAN EMBRACES CHANGE;;KOMCA
T-060.607.025-0;100001124976;MAN ON THE TUBE;;KOMCA
T-061.094.689-8;100001124977;MARCELLE;;KOMCA
T-061.541.842-2;100001124978;MATRIX;;KOMCA
T-060.291.226-4;100001124979;MAXIMISE;;KOMCA
T-060.766.778-6;100001124980;MISTAKES;;KOMCA
T-061.541.843-3;100001124981;MISTER SISTER;;KOMCA
;100001124982;MOODSWINGS;;KOMCA
T-060.735.183-6;100001124983;MOON;;KOMCA
T-061.558.567-5;100001124984;MOONQUAKE LAKE;;KOMCA
T-061.793.578-0;100002491089;MOUNTAINS;;KOMCA
;100000818295;MY HEART IS OPEN;;KOMCA
T-061.160.197-8;100001124985;MY LOVE;;KOMCA
T-923.841.349-5;100002489515;MY OLD SANTA CLAUS;;KOMCA
T-060.694.538-3;100001124986;NATALE'S SONG;;KOMCA
T-060.418.085-9;100001124987;NEVER AGAIN;;KOMCA
T-061.094.690-1;100001124988;NEVER GONNA LEAVE ME;;KOMCA
T-060.822.315-9;100001124989;NEWCLOUD;;KOMCA
T-060.822.316-0;100001124990;NEWDISHWATER;;KOMCA
T-060.822.317-1;100001124991;NEWSILENCE;;KOMCA
T-928.317.147-1;100002526642;NO NEW FRIENDS;;KOMCA
T-061.197.974-8;100001124992;NORMAL IS A RUMOUR;;KOMCA
T-060.673.856-0;100001124993;NOT IMPORTANT;;KOMCA
T-060.724.820-3;100001124994;NUMB;;KOMCA
T-061.671.982-4;100001355682;OASIS;;KOMCA
T-061.839.962-4;100002715349;OBLIVION;;KOMCA
;100003544700;OH BODY;;KOMCA
T-060.766.779-7;100001124995;OLD NOISES;;KOMCA
T-060.292.800-6;100001124996;ONE MORE SHOT;;KOMCA
;100001124997;ONLY SEE;;KOMCA
T-061.558.566-4;100001124998;OPPORTUNITY;;KOMCA
T-915.451.857-7;100001121486;OPULENCE;;KOMCA
T-060.607.024-9;100001124999;OUCH;;KOMCA
T-060.828.122-6;100001125000;PAGEANT OF THE BIZARRE;;KOMCA
T-061.542.800-6;100001125001;PAPER TIGER;;KOMCA
T-060.284.567-9;100001125002;PART;;KOMCA
;100000615046;PASSENGER;;KOMCA
;100001495478;PERFECT;;KOMCA
;100000807952;PERFUME;;KOMCA
T-060.291.484-0;100001125003;PERSONAL REVOLUTION;;KOMCA
T-060.821.886-5;100001125004;PICTURES;;KOMCA
T-060.317.689-1;100001125005;PIGMENT;;KOMCA
T-308.172.201-8;100004232117;PIN DROP;;KOMCA
T-060.877.462-4;100001125006;PISS & RUBBER;;KOMCA
;100002183048;PITCH PERFECT FRANCHISE MEDLEY;;KOMCA
T-060.312.932-3;100001125007;PITY;;KOMCA
;100001125008;PLASTER;;KOMCA
T-060.822.318-2;100001125009;PLAYGROUND;;KOMCA
T-061.510.122-8;100001125010;POP ROCK;;KOMCA
;100000805114;PRETTY HURTS;;KOMCA
T-060.282.782-6;100001125011;PROBLEMS;;KOMCA
T-061.542.804-0;100001125012;PULLS YOU UNDER;;KOMCA
;100001838378;QUIT;;KOMCA
T-912.728.944-5;100001125013;RADIO ACTIVE;;KOMCA
T-912.728.944-5;100002562919;RADIOACTIVE;;KOMCA
T-061.808.669-3;100001829025;RAINBOW;;KOMCA
T-060.312.946-9;100001125014;REALISE YOU;;KOMCA
T-061.662.367-6;100001355641;REAPER;;KOMCA
T-060.683.293-2;100001125015;REWRITE;;KOMCA
T-060.607.026-1;100001125016;RICOCHET;;KOMCA
;100001125017;RIGHT TIME;;KOMCA
T-915.015.647-1;100001125018;RISE UP;;KOMCA
T-060.288.726-2;100001125019;RISING AND FALLING;;KOMCA
T-060.877.463-5;100001125020;RUBBERBAND;;KOMCA
T-061.094.691-2;100001125021;RULES ARE FOR BREAKING;;KOMCA
T-061.539.151-9;100001125022;RUN FOR YOUR LIFE;;KOMCA
T-061.563.330-1;100004229612;SALTED WOUND;;KOMCA
T-060.766.780-0;100001125023;SALTED WOUND;;KOMCA
T-308.173.542-0;100004207262;SANTA VISITS EVERYONE;;KOMCA
T-932.467.862-8;100003094755;SAVED MY LIFE;;KOMCA
T-060.730.454-0;100001125024;SEA SHELLS;;KOMCA
T-061.364.674-4;100001125025;SECRETS;;KOMCA
T-915.347.450-1;100001125026;SEXERCIZE;;KOMCA
T-060.285.605-2;100001125027;SHADOW;;KOMCA
T-061.364.486-2;100001125028;SHAME;;KOMCA
T-900.132.655-2;100001125029;SHE GLOWS;;KOMCA
;100000417000;SHE WOLF (FALLING TO PIECES);;KOMCA
T-061.367.127-4;100001125030;SHE'S PRETTY SHE LIES;;KOMCA
;100001125031;SIA'S SONG;;KOMCA
;100001125032;SICK FLOWERS;;KOMCA
;100001125033;SILENCE;;KOMCA
T-927.138.526-3;100002489550;SING FOR MY LIFE;;KOMCA
;100001125034;SITUATION;;KOMCA
;100001125035;SLEDGEHAMMER;;KOMCA
T-060.508.122-8;100001125036;SOBER & UNKISSED;;KOMCA
T-060.417.932-9;100001125037;SOME KIND OF LOVE SONG;;KOMCA
T-060.686.434-9;100001125038;SOMERSAULT;;KOMCA
T-060.312.940-3;100001125039;SOON;;KOMCA
T-061.021.266-2;100001125040;SOON WE'LL BE FOUND;;KOMCA
T-060.715.212-4;100001125041;SPEED DIAL;;KOMCA
T-914.013.325-1;100001107821;STANDING ON THE SUN;;KOMCA
T-060.877.465-7;100001125042;STOP TRYING;;KOMCA
;100001125043;STORIES;;KOMCA
T-061.510.131-9;100001125044;STRAIGHT FOR THE KNIFE;;KOMCA
T-061.434.509-3;100001081879;STRANGE BIRD;;KOMCA
T-061.364.495-3;100001125045;STRANGER MAN;;KOMCA
T-061.543.774-5;100001125046;SUMMER RAIN;;KOMCA
T-060.877.438-4;100001125047;SWEET ONE;;KOMCA
T-060.739.381-6;100001125048;SWEET POTATO;;KOMCA
T-060.312.945-8;100001125049;TAKE A WHILE;;KOMCA
T-060.312.975-4;100001125050;TAKE IT TO HEART;;KOMCA
T-916.047.088-2;100001125051;TEARS FALL;;KOMCA
;100002360952;TEXT ME BACK;;KOMCA
T-060.750.250-0;100001125052;THANK YOU;;KOMCA
T-924.359.224-7;100002324587;THE AUDIO;;KOMCA
T-060.735.184-7;100001125053;THE BULLY;;KOMCA
T-060.694.537-2;100001125054;THE CHURCH OF WHAT'S HAPPENING NOW;;KOMCA
;100002294216;THE CITY IS YOURS;;KOMCA
T-916.377.379-3;100001125055;THE CITY'S YOURS;;KOMCA
T-060.877.448-6;100001125056;THE CODEPENDENT;;KOMCA
T-911.659.565-4;100001125057;THE CONVERSATION 1;;KOMCA
T-060.740.331-5;100001125058;THE CORNER;;KOMCA
T-061.077.096-1;100001125059;THE FIGHT;;KOMCA
;100001125060;THE GAME;;KOMCA
T-011.727.457-3;100001125061;THE GIRL YOU LOST TO COCAINE;;KOMCA
T-919.823.399-7;100001425137;THE GREATEST;;KOMCA
T-061.402.874-8;100001125062;THE HANDS I HOLD;;KOMCA
T-061.586.707-6;100001125063;THE WHISPERER;;KOMCA
T-060.286.167-5;100001125064;THINGS;;KOMCA
T-060.840.620-7;100001125065;THIS FINE SOCIAL SCENE;;KOMCA
T-060.607.027-2;100001125066;THIS SHIT;;KOMCA
T-060.840.617-2;100001125067;THISTLES;;KOMCA
T-060.607.028-3;100001125068;THREE;;KOMCA
T-061.544.086-2;100001125069;THROW DOWN THE ROSES;;KOMCA
T-060.885.744-8;100001125070;THROW IT ALL AWAY;;KOMCA
T-061.544.088-4;100001125071;TIME WAVE ZERO;;KOMCA
T-910.979.229-2;100000291701;TITANIUM;;KOMCA
;100003544334;TITANS;;KOMCA
;100002368834;TOGETHER;;KOMCA
;100001125072;TOWN BIKE;;KOMCA
T-060.312.950-5;100001125073;TREASURE;;KOMCA
T-060.417.951-2;100001125074;TRIPOUTRO;;KOMCA
T-060.312.935-6;100001125075;TRIPPY;;KOMCA
T-061.476.131-7;100001125076;TRUST IN IT;;KOMCA
T-918.862.909-6;100001336429;TRY EVERYTHING;;KOMCA
T-914.265.454-4;100001125077;TWO SHRINKS;;KOMCA
T-060.766.782-2;100001125078;U CAN DO IT;;KOMCA
T-061.455.496-9;100001125079;UNITE;;KOMCA
T-060.877.467-9;100001125080;UNTANGLE YOU;;KOMCA
T-060.286.608-9;100001125081;UP ON THE ONE;;KOMCA
T-060.882.515-5;100001125082;UTOPIA;;KOMCA
T-061.486.008-0;100001125083;VICTORY;;KOMCA
;100002680496;VOLCANO;;KOMCA
T-060.561.886-7;100001125084;WAITING FOR YOU;;KOMCA
T-060.840.605-8;100001125085;WAITING TO DIE;;KOMCA
T-061.476.119-1;100001125086;WALK ON FIRE;;KOMCA
T-919.073.269-5;100002518416;WAVING GOODBYE;;KOMCA
;100000714972;WE ARE ONE (OLE OLA);;KOMCA
;100002526639;WELCOME TO THE WONDERFUL WORLD OF;;KOMCA
T-060.312.942-5;100001125087;WHAT IS IT THAT YOU'RE AFTER;;KOMCA
T-060.694.539-4;100001125088;WHERE I BELONG;;KOMCA
T-061.572.542-2;100001125089;WHO AM I;;KOMCA
T-060.749.005-0;100001125090;WHY DENY;;KOMCA
T-912.048.109-6;100000265316;WILD ONES;;KOMCA
T-060.715.214-6;100001125091;WINTER IN HAWAII;;KOMCA
T-061.509.684-8;100001125092;WITHOUT A FIGHT;;KOMCA
T-060.282.732-6;100001125093;WORD AND THE DEAL;;KOMCA
;100004456109;WORLD CHAMPIONSHIP FINALE 2;;KOMCA
T-060.877.469-1;100001125094;YOU ARE A LIAR;;KOMCA
T-061.033.363-5;100001125095;YOU DON'T KNOW;;KOMCA
T-903.035.573-8;100001125096;YOU HAVE BEEN LOVED;;KOMCA
;100000030972;YOU LOST ME;;KOMCA
T-061.364.488-4;100001125097;YOU MADE A FOOL OF ME;;KOMCA
T-060.669.369-9;100001125098;YOU NEVER EXISTED;;KOMCA
T-914.181.472-4;100001125099;YOU'RE MINE;;KOMCA
T-060.866.516-2;100001125100;YOU'RE MY FLAME;;KOMCA
T-915.774.030-2;100003989449;YOU'RE NEVER FULLY DRESSED WITHOUT A SMILE(2014 FILM VER);;KOMCA
T-061.125.109-2;100001125101;YOU'VE CHANGED;;KOMCA
T-060.766.783-3;100001125102;YOUR ROOM;;KOMCA
T-061.510.132-0;100001125103;Z VYSKY;;KOMCA
T-060.565.054-1;100001125104;ZERO 7;;KOMCA
;100001125105;ZTRATIL JSI MNE;;KOMCA
